venue,market_type,contract_type,symbol,quote_asset,interval,open_time,close_time,open,high,low,close,volume_base,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_path,source_checksum,dataset_version,base_asset,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,premium_open,premium_high,premium_low,premium_close,funding_time,funding_rate_asof,funding_interval_hours,price_for_research,log_price,is_complete_bar,quality_flags,return_1h,execution_cost_quality,normalized_at
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686672000000,1686675599999,11.621,11.727,11.617,11.687,462407.0,5400759.148,10146.0,234835.0,2742460.47,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.621,11.726,11.619,11.686,11.62808527,11.72863974,11.62729368,11.6924378,-0.00047021,0.00020525,-0.00174918,-0.00046507,1686672000000,-0.00019394,8.0,11.686,2.4583915441322453,True,,0.0055777378915085,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686675600000,1686679199999,11.686,11.825,11.631,11.695,939512.0,11018939.62,21610.0,493515.0,5789750.069,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.686,11.83059461,11.63008748,11.69650497,11.69243719,11.84255485,11.63190636,11.70328493,-0.00047261,0.00046816,-0.0023817,-0.00053136,1686672000000,-0.00019394,8.0,11.69650497,2.45929007666503,True,,0.0008985325327848,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686679200000,1686682799999,11.696,11.813,11.667,11.715,469613.0,5514509.095,12557.0,242513.0,2848833.788,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.69650497,11.80831366,11.66753773,11.71867806,11.70328493,11.80993952,11.67650577,11.72395232,-0.00056301,0.00056104,-0.00148472,-0.00063008,1686672000000,-0.00019394,8.0,11.71867806,2.461183984271841,True,,0.0018939076068114,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686682800000,1686686399999,11.714,11.741,11.694,11.716,204809.0,2400279.125,6289.0,109766.0,1286331.272,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.71864694,11.74281424,11.69712739,11.716,11.7239212,11.74763248,11.7032604,11.72409737,-0.0006566,0.00028998,-0.00146349,-0.00040718,1686672000000,-0.00019394,8.0,11.716,2.460955428965487,True,,-0.0002285553063545,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686686400000,1686689999999,11.717,11.762,11.654,11.714,341065.0,3993859.282,8881.0,156213.0,1829116.6,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.716,11.76281537,11.65682827,11.714,11.72435269,11.76652491,11.66364734,11.72184794,-0.00056368,0.00014608,-0.00156273,-0.00049184,1686672000000,-0.00019394,8.0,11.714,2.4607847076675906,True,,-0.0001707212978963,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686690000000,1686693599999,11.715,11.743,11.667,11.724,188929.0,2210783.31,5372.0,91230.0,1067359.723,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.714,11.743,11.67127537,11.724,11.72184728,11.74744567,11.67986432,11.7319486,-0.0004708,0.00026583,-0.00158645,-0.00112103,1686672000000,-0.00019394,8.0,11.724,2.461638022848646,True,,0.0008533151810552,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686693600000,1686697199999,11.724,11.749,11.667,11.704,189314.0,2215735.291,5194.0,83169.0,973349.861,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.724,11.74736993,11.66947571,11.70584086,11.73194794,11.74856589,11.68021683,11.71538523,-0.00065099,0.0,-0.00151004,-0.00092791,1686672000000,-0.00019394,8.0,11.70584086,2.4600879360388785,True,,-0.0015500868097673,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686697200000,1686700799999,11.705,11.788,11.705,11.786,173279.0,2036978.582,4924.0,94029.0,1105410.446,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.70584086,11.79039342,11.7058402,11.78950698,11.71538523,11.79799259,11.71538458,11.79778344,-0.00070024,0.00012239,-0.00146252,-0.00082508,1686672000000,-0.00019394,8.0,11.78950698,2.46720989688104,True,,0.0071219608421615,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686700800000,1686704399999,11.786,11.805,11.724,11.802,291574.0,3433381.886,8580.0,143669.0,1691915.304,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.78896766,11.804,11.73023726,11.803,11.79724411,11.81330137,11.73528844,11.8060225,-0.0008721,6.286e-05,-0.00198091,-0.00025646,1686700800000,-8.79e-05,8.0,11.803,2.468353736446932,True,,0.0011438395658918,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686704400000,1686707999999,11.801,11.854,11.752,11.851,188556.0,2224964.298,5922.0,88301.0,1042198.631,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.802,11.854,11.75689535,11.852,11.8060225,11.85867431,11.76566474,11.85867431,-0.00023557,0.00031529,-0.00129889,-0.00039412,1686700800000,-8.79e-05,8.0,11.852,2.4724966297113187,True,,0.0041428932643867,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686708000000,1686711599999,11.851,11.874,11.822,11.87,185824.0,2201932.383,5183.0,96126.0,1139171.026,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.852,11.873,11.82473952,11.87,11.8586737,11.87892769,11.83149743,11.87217069,-0.00052662,0.0,-0.00181426,-6.732e-05,1686700800000,-8.79e-05,8.0,11.87,2.4740142086215764,True,,0.0015175789102577,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686711600000,1686715199999,11.871,11.882,11.832,11.879,177394.0,2102824.979,5379.0,88709.0,1051519.049,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.87,11.881,11.834,11.879,11.87217069,11.89038009,11.84162558,11.88737991,-7.287e-05,0.0,-0.00148542,-0.00060386,1686700800000,-8.79e-05,8.0,11.879,2.4747721353074024,True,,0.0007579266858259,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686715200000,1686718799999,11.878,11.887,11.852,11.855,160895.0,1909158.291,4544.0,75555.0,896530.833,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.88033295,11.8897408,11.85373363,11.86046341,11.88872885,11.89784748,11.86149955,11.86792797,-0.00087548,0.0,-0.00158127,-0.00091202,1686700800000,-8.79e-05,8.0,11.86046341,2.4732104661620538,True,,-0.0015616691453486,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686718800000,1686722399999,11.856,11.859,11.768,11.769,268943.0,3178134.104,6833.0,109767.0,1297025.349,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.86046341,11.86078323,11.77233636,11.77233636,11.86792797,11.86825156,11.78164075,11.78165461,-0.0008797,0.00012539,-0.0014993,-0.00093795,1686700800000,-8.79e-05,8.0,11.77233636,2.4657524028478406,True,,-0.0074580633142131,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686722400000,1686725999999,11.77,11.814,11.762,11.805,143946.0,1698332.4,4263.0,73699.0,869475.42,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.77235022,11.814,11.76795371,11.81151807,11.78165461,11.81847653,11.77833324,11.81686801,-0.00084584,8.398e-05,-0.00144788,-0.00099318,1686700800000,-8.79e-05,8.0,11.81151807,2.4690751630154684,True,,0.0033227601676277,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686726000000,1686729599999,11.804,11.824,11.758,11.786,249517.0,2941866.279,5981.0,113967.0,1343616.656,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.81151807,11.82475684,11.76137521,11.786,11.81686801,11.82867721,11.76909446,11.79487464,-0.00097675,8.68e-06,-0.00180681,-0.00062722,1686700800000,-8.79e-05,8.0,11.786,2.4669123864157214,True,,-0.0021627765997469,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686729600000,1686733199999,11.787,11.852,11.772,11.829,259522.0,3066176.899,6001.0,130450.0,1541250.989,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.786,11.852,11.77357219,11.83179159,11.79487464,11.85688127,11.78300709,11.83788159,-0.00063082,0.0002027,-0.00116046,-0.00067993,1686729600000,-8.32e-05,8.0,11.83179159,2.4707901111560053,True,,0.0038777247402839,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686733200000,1686736799999,11.83,11.845,11.805,11.843,135022.0,1596655.084,4317.0,82982.0,981314.764,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.83179097,11.844,11.807,11.843,11.83788097,11.84988165,11.81229856,11.84986833,-0.00062594,0.0,-0.00128243,-0.00039257,1686729600000,-8.32e-05,8.0,11.843,2.471736975739358,True,,0.0009468645833528,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686736800000,1686740399999,11.843,11.861,11.825,11.859,155934.0,1846534.15,4301.0,89763.0,1062937.933,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.843,11.86147253,11.82622938,11.85995445,11.84986772,11.86712502,11.83448846,11.86552448,-0.00047085,2.88e-05,-0.00151583,-8.628e-05,1686729600000,-8.32e-05,8.0,11.85995445,2.4731675529213946,True,,0.0014305771820364,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686740400000,1686743999999,11.859,11.899,11.852,11.889,173290.0,2057633.385,4738.0,91399.0,1085332.323,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.85995384,11.89936948,11.85577703,11.889,11.86552386,11.9057587,11.86165112,11.8906565,-0.00046554,8.258e-05,-0.00162778,0.0,1686729600000,-8.32e-05,8.0,11.889,2.4756136028764075,True,,0.0024460499550129,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686744000000,1686747599999,11.89,11.927,11.856,11.919,261046.0,3103616.208,6464.0,145129.0,1725776.987,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.889,11.92960352,11.86217258,11.91919801,11.89064313,11.93386301,11.87091077,11.92596434,0.0,0.0001698,-0.00142909,-0.0006053,1686729600000,-8.32e-05,8.0,11.91919801,2.4781503783334644,True,,0.0025367754570568,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686747600000,1686751199999,11.919,11.932,11.84,11.876,283746.0,3371383.277,7438.0,122991.0,1461490.793,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.91919801,11.932,11.84501437,11.876,11.92596372,11.93834674,11.85649853,11.87826635,-0.00053844,6.753e-05,-0.00211456,0.0,1686729600000,-8.32e-05,8.0,11.876,2.4745195569015133,True,,-0.0036308214319511,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686751200000,1686754799999,11.877,11.942,11.838,11.908,280999.0,3343737.137,6953.0,142832.0,1700343.621,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.876,11.94214138,11.847,11.90958022,11.87826635,11.94942301,11.8551929,11.91751612,0.0,0.00020401,-0.00149542,-0.00072201,1686729600000,-8.32e-05,8.0,11.90958022,2.477343136734299,True,,0.0028235798327855,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686754800000,1686758399999,11.908,11.954,11.871,11.89,280284.0,3340608.582,7053.0,124607.0,1485187.479,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.90952713,11.954,11.8782052,11.89,11.91751612,11.95961402,11.89012748,11.89757831,-0.00079023,0.00019069,-0.0016758,-0.00046721,1686729600000,-8.32e-05,8.0,11.89,2.4756977107026903,True,,-0.0016454260316085,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686758400000,1686761999999,11.89,11.909,11.809,11.869,316179.0,3751515.424,8915.0,152975.0,1815453.124,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.89,11.90546393,11.81642063,11.869,11.89757831,11.90886819,11.8279346,11.87856295,-0.00054112,0.00058658,-0.00174195,-0.00080506,1686758400000,-8.808e-05,8.0,11.869,2.473929959074368,True,,-0.0017677516283223,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686762000000,1686765599999,11.868,11.929,11.8,11.885,585669.0,6948037.234,13586.0,234013.0,2776503.35,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.869,11.92997716,11.81215242,11.889,11.87856295,11.93420777,11.82785929,11.89572567,-0.00084982,0.0001262,-0.00203544,-0.0002652,1686758400000,-8.808e-05,8.0,11.889,2.4756136028764075,True,,0.0016836438020395,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686765600000,1686769199999,11.885,11.901,11.652,11.859,1209667.0,14273948.258,28646.0,618087.0,7294645.157,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.885,11.89,11.69898486,11.86137186,11.89592527,11.89939375,11.71400911,11.86913198,-0.0006693,0.00163829,-0.00796274,-0.00083681,1686758400000,-8.808e-05,8.0,11.86137186,2.4732870580437614,True,,-0.0023265448326461,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686769200000,1686772799999,11.86,11.942,11.824,11.826,466895.0,5550214.486,11940.0,230042.0,2734508.625,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.86147487,11.94499749,11.82587523,11.83203112,11.86922166,11.94731396,11.8393254,11.84441589,-0.00060914,0.00030241,-0.00213394,-0.00128239,1686758400000,-8.808e-05,8.0,11.83203112,2.4708103555605505,True,,-0.0024767024832108,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686772800000,1686776399999,11.825,11.838,11.155,11.232,2716753.0,31100519.064,62480.0,1305524.0,14944155.723,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.8320305,11.838,11.18659388,11.23508953,11.84441527,11.84441527,11.197665,11.24760956,-0.00156199,0.01549794,-0.01498667,-0.002233,1686758400000,-8.808e-05,8.0,11.23508953,2.419041874452893,True,,-0.0517684811076573,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686776400000,1686779999999,11.234,11.388,11.184,11.371,822844.0,9313987.092,22027.0,409715.0,4637778.005,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.23599924,11.384,11.20237429,11.37669147,11.24950732,11.39127084,11.21026829,11.38246949,-0.00299874,0.00133709,-0.0038302,-0.00035992,1686758400000,-8.808e-05,8.0,11.37669147,2.431566654441508,True,,0.0125247799886145,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686780000000,1686783599999,11.373,11.379,11.294,11.319,331442.0,3758099.399,10379.0,155357.0,1761524.808,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.37669147,11.3799827,11.29874613,11.319,11.38246949,11.38785548,11.3077843,11.32280434,-0.00063743,0.00014568,-0.00194028,-0.00055789,1686758400000,-8.808e-05,8.0,11.319,2.4264827296502838,True,,-0.0050839247912244,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686783600000,1686787199999,11.32,11.385,11.289,11.37,219600.0,2491248.499,7369.0,117825.0,1336660.636,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.319,11.384,11.29389833,11.37,11.32280434,11.3875114,11.30417342,11.37822741,-0.00013133,0.00012379,-0.00161466,-0.00060083,1686758400000,-8.808e-05,8.0,11.37,2.4309783077624445,True,,0.0044955781121611,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686787200000,1686790799999,11.371,11.421,11.333,11.42,289612.0,3295120.799,10897.0,142483.0,1621237.245,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.37,11.421,11.336,11.41864753,11.37822802,11.43113134,11.34900499,11.43105107,-0.00051035,-4.793e-05,-0.00208629,-0.00089856,1686787200000,-0.00027602,8.0,11.41864753,2.435247767267024,True,,0.0042694595045791,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686790800000,1686794399999,11.42,11.439,11.33,11.375,273084.0,3110564.412,9591.0,120498.0,1372826.054,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.42,11.439,11.3307092,11.3759965,11.43105107,11.44671661,11.34812886,11.3829799,-0.00087928,0.0,-0.00194376,-0.00057814,1686787200000,-0.00027602,8.0,11.3759965,2.431505565395577,True,,-0.0037422018714461,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,AVAXUSDT,USDT,1h,1686794400000,1686797999999,11.374,11.454,11.361,11.433,218172.0,2489012.15,6530.0,114866.0,1310589.656,/home/arthur/Downloads/crypto-pair-trading/data/research/binance_public/data/futures/um/monthly/klines/AVAXUSDT/1h/AVAXUSDT-1h-2023-06.zip,3a1ed3a3300b311c97443e38891b7b10aa063e999e8690d6edfff47b12b47ad1,sprint7_binance_usdm_202306_202605,AVAX,11.37605441,11.45125201,11.36310115,11.43685883,11.38298051,11.45732259,11.37451708,11.44587938,-0.00068799,0.00046619,-0.00162355,-0.00078377,1686787200000,-0.00027602,8.0,11.43685883,2.436841370451064,True,,0.0053358050554863,UNAVAILABLE,2026-07-01T15:52:47.623518+00:00
