venue,market_type,contract_type,symbol,quote_asset,interval,open_time,close_time,open,high,low,close,volume_base,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_path,source_checksum,dataset_version,base_asset,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,premium_open,premium_high,premium_low,premium_close,funding_time,funding_rate_asof,funding_interval_hours,price_for_research,log_price,is_complete_bar,quality_flags,return_1h,execution_cost_quality,normalized_at
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687302000000,1687305599999,1784.38,1796.84,1783.58,1791.37,163027.711,291648827.41716,139404,86844.633,155385262.08052,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1784.37,1794.98,1784.00561373,1791.49,1785.12447059,1795.66082353,1784.89341176,1792.03847059,-0.00041704,0.00029307,-0.00084619,-0.0003902,1687276800000,2.359e-05,8.0,1791.49,7.490802954814833,True,,0.0039766598728077085,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687305600000,1687309199999,1791.37,1807.61,1786.56,1798.65,285711.72,512972313.16265,232573,153794.205,276192901.62256,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1791.38,1806.34956383,1786.70055294,1798.86475588,1792.03917647,1806.18964706,1787.36411765,1799.57564706,-0.00037342,0.00293588,-0.00167019,-0.00048241,1687305600000,0.0001,8.0,1798.86475588,7.494911053737134,True,,0.004108098922301018,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687309200000,1687312799999,1798.64,1828.0,1798.53,1808.21,387656.747,703009097.04248,304579,205160.944,372077442.42694,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1798.85477941,1825.76695717,1798.64861176,1808.37305583,1799.57423529,1825.92305882,1799.51411765,1809.04047059,-0.00051359,0.00570205,-0.00304997,-0.00047116,1687305600000,0.0001,8.0,1808.37305583,7.500182855856897,True,,0.0052718021197630804,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687312800000,1687316399999,1808.2,1811.89,1805.0,1810.28,94628.174,171130619.25696,99236,44741.639,80917347.3273,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1808.37305583,1811.92037451,1805.27137451,1810.4685663,1809.03658824,1812.52517647,1806.15329412,1811.21329412,-0.00045692,-0.00011102,-0.00075649,-0.00053198,1687305600000,0.0001,8.0,1810.4685663,7.501340967165995,True,,0.0011581113090981532,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687316400000,1687319999999,1810.28,1812.0,1806.44,1810.86,62856.872,113705113.26721,65695,27298.463,49385288.30151,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1810.4685663,1811.90729216,1806.47,1810.86521735,1811.214,1812.48282353,1807.27752941,1811.41788235,-0.00048043,-0.00017051,-0.00066066,-0.00029947,1687305600000,0.0001,8.0,1810.86521735,7.501560030679763,True,,0.00021906351376799194,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687320000000,1687323599999,1810.87,1818.0,1807.31,1815.38,133491.148,241945380.87653,100028,70419.005,127635263.7963,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1810.86521735,1817.4245451,1807.44578039,1816.20214706,1811.41788235,1818.06741176,1808.11047059,1816.68317647,-0.00030246,0.00061344,-0.000616,-0.00060387,1687305600000,0.0001,8.0,1816.20214706,7.504502867426596,True,,0.002942836746832711,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687323600000,1687327199999,1815.37,1822.3,1812.28,1820.52,110456.106,200606366.86553,108933,55205.437,100278463.50937,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1815.89344118,1821.67,1812.32,1820.37958627,1816.54764706,1822.44270588,1813.42329412,1821.41305882,-0.00063728,-0.00024403,-0.00100903,-0.00047722,1687305600000,0.0001,8.0,1820.37958627,7.506800322209033,True,,0.002297454782437036,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687327200000,1687330799999,1820.52,1822.88,1808.3,1811.97,122658.026,222594100.57969,128565,52027.611,94419793.00684,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1820.37958627,1822.77,1808.77667255,1812.26104314,1821.39905882,1823.05223529,1809.882,1813.08729412,-0.00047714,1.575e-05,-0.00090072,-0.00062266,1687305600000,0.0001,8.0,1812.26104314,7.502330539769815,True,,-0.0044697824392176955,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687330800000,1687334399999,1811.97,1813.43,1809.66,1812.05,58707.354,106360789.13845,66597,27774.144,50321805.65548,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1812.25338235,1813.43,1809.72031765,1812.08294616,1813.08729412,1814.36764706,1810.74811765,1813.07,-0.00061624,-3.868e-05,-0.00092884,-0.00056446,1687305600000,0.0001,8.0,1812.08294616,7.5022322615817245,True,,-9.827818809071687e-05,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687334400000,1687337999999,1812.05,1812.35,1806.58,1808.51,71435.228,129226784.7081,86275,31053.912,56177544.90169,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1812.08294616,1812.35,1806.82227843,1808.5,1813.07,1813.07470588,1807.50729412,1809.23717647,-0.00055707,-0.00015903,-0.00077036,-0.00046312,1687334400000,1.018e-05,8.0,1808.5,7.500253051392153,True,,-0.0019792101895719227,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687338000000,1687341599999,1808.51,1814.64,1808.19,1812.21,63059.924,114222932.69686,60718,35154.75,63673513.46184,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1808.5,1814.64,1808.28969216,1812.2522343,1809.23717647,1815.49305882,1809.13023529,1813.27458824,-0.00038676,-0.00018813,-0.00082752,-0.00058672,1687334400000,1.018e-05,8.0,1812.2522343,7.502325679067522,True,,0.0020726276753695316,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
BINANCE,USD_M_FUTURES,PERPETUAL,ETHUSDT,USDT,1h,1687341600000,1687345199999,1812.21,1822.24,1807.24,1811.65,188004.892,340948872.68065,153709,97070.387,176068809.2911,/home/arthur/Work/Devel/Repos/GitHub/crypto-pair-trading-main/data/research/binance_public_smoke/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2023-06.zip,fe108dc555560ded46bb0807d0c2e0bc7722900213a96e4e86bf355f84fbcafa,sprint7_smoke_2023_06_btc_eth,ETH,1812.25694018,1820.88,1808.16333529,1811.66,1813.27929412,1821.71411765,1809.10141176,1812.35235294,-0.0005897,0.00122627,-0.00141961,-0.00037981,1687334400000,1.018e-05,8.0,1811.66,7.501998831027624,True,,-0.00032684803989813105,UNAVAILABLE,2026-06-30T19:16:34.920949+00:00
